Time (s),Velocity (m/s),Mass (kg)
367.78230381011963,2289.8839279504527,6078.81591796875
367.90330266952515,2291.9054844415245,6075.294921875
368.01531076431274,2293.928186021832,6071.7734375
368.1333122253418,2295.9520329964444,6068.25341796875
368.2403109073639,2297.639447019647,6065.3193359375
368.35641407966614,2299.6653939139533,6061.79833984375
368.4624140262604,2301.3545581042654,6058.8642578125
368.5744159221649,2303.3826049821496,6055.34423828125
368.68241357803345,2305.073519408576,6052.40966796875
368.79641675949097,2307.1036671752386,6048.88916015625
368.90241384506226,2307.780637717251,6047.71484375
369.0184154510498,2310.1510633629073,6043.607421875
369.12641620635986,2311.845161003113,6040.673828125
369.241414308548,2313.8791289532546,6037.1533203125
369.34541726112366,2315.574977775255,6034.21923828125
369.456414937973,2317.6110474390375,6030.6982421875
369.57641434669495,2319.6482635990988,6027.17724609375
369.682416677475,2321.346819932358,6024.24365234375
369.7994153499603,2323.3861388407636,6020.72265625
369.9264168739319,2325.4266046378802,6017.20166015625
370.04641699790955,2327.468217830768,6013.6806640625
370.16341733932495,2329.5109784621336,6010.16015625
370.2674174308777,2331.2141555364474,6007.2265625
370.38441610336304,2333.2590201045077,6003.70556640625
370.5034170150757,2335.305032585176,6000.1845703125
370.61679005622864,2337.352193159745,5996.66357421875
370.7427875995636,2339.4005018744047,5993.14306640625
370.86078929901123,2341.449959091648,5989.6220703125
370.9838080406189,2343.5005648652836,5986.1015625
371.10249423980713,2345.552319473645,5982.58056640625
371.21649408340454,2347.6052231627496,5979.0595703125
371.3244950771332,2349.316854235502,5976.12548828125
371.42849826812744,2351.0292835745154,5973.19140625
371.5364968776703,2353.0852526908548,5969.67138671875
371.6434943675995,2354.79943838728,5966.7373046875
371.7624957561493,2356.8575155240146,5963.21630859375
371.8813683986664,2358.9167428912315,5959.6953125
372.0003035068512,2360.97712083358,5956.17431640625
372.1185281276703,2363.038649485865,5952.65380859375
372.2465269565582,2365.1013290514034,5949.13232421875
372.3645284175873,2367.165159819211,5945.61181640625
372.47852635383606,2369.230141696274,5942.09130859375
372.5975275039673,2371.296275558954,5938.5703125
372.70652747154236,2373.0189335499676,5935.63623046875
372.82452940940857,2375.0871791814875,5932.11572265625
372.9425280094147,2377.156577450782,5928.5947265625
373.06591868400574,2379.227128415259,5925.07421875
373.18491792678833,2381.298832307041,5921.5537109375
373.3049159049988,2383.3716894033896,5918.0322265625
373.4159185886383,2385.445700178976,5914.51171875
373.52191638946533,2387.174923847095,5911.57763671875
373.6255519390106,2388.904949149734,5908.64306640625
373.74654960632324,2390.982037352107,5905.12255859375
373.8625490665436,2393.0602802203452,5901.60205078125
373.98028016090393,2395.139677980744,5898.0810546875
374.1012797355652,2397.220230915445,5894.56005859375
374.22728085517883,2399.301939537803,5891.03955078125
374.34428000450134,2401.3848038017004,5887.5185546875
374.4622800350189,2403.4688242747707,5883.998046875
374.58381843566895,2405.5540010779896,5880.4775390625
374.7013740539551,2407.6403349587094,5876.95654296875
374.82794284820557,2409.727825890466,5873.43603515625
374.9399425983429,2411.8164744056626,5869.9150390625
375.04394483566284,2413.5578992920236,5866.98095703125
375.15494322776794,2415.3001375774443,5864.046875
375.27894592285156,2417.39189312792,5860.52587890625
375.39494347572327,2419.484788853782,5857.00537109375
375.5019452571869,2421.2297538988264,5854.0712890625
375.62077593803406,2423.324775054562,5850.55078125
375.73996806144714,2425.420955832762,5847.02978515625
375.85495829582214,2427.518296644166,5843.5087890625
375.9789583683014,2429.616797997614,5839.98828125
376.09895873069763,2431.716460312606,5836.46728515625
376.21395921707153,2433.8172841239893,5832.9462890625
376.31895685195923,2435.568857952261,5830.0126953125
376.43495631217957,2437.6718116403185,5826.49169921875
376.5619592666626,2439.775927969829,5822.970703125
376.6759569644928,2441.881206984315,5819.4501953125
376.7939579486847,2443.987649363111,5815.92919921875
376.9219591617584,2446.0952554930727,5812.408203125
377.0339596271515,2448.2040254513176,5808.8876953125
377.16195726394653,2450.313959903083,5805.36669921875
377.27395725250244,2452.425059288064,5801.845703125
377.4029574394226,2454.5373241170582,5798.3251953125
377.5209801197052,2456.650754606497,5794.8046875
377.6329867839813,2458.765351303618,5791.28369140625
377.7379879951477,2460.528406306099,5788.349609375
377.85398983955383,2462.645142103589,5784.8291015625
377.9579887390137,2464.4099805683527,5781.89501953125
378.07398748397827,2466.175639447363,5778.9609375
378.17698764801025,2467.9421189130676,5776.02734375
378.30299067497253,2470.062943094324,5772.50634765625
378.41504287719727,2472.1849364484647,5768.9853515625
378.5410387516022,2474.308099286205,5765.46435546875
378.6570394039154,2476.432432073017,5761.94384765625
378.7790389060974,2478.557935472237,5758.4228515625
378.89503836631775,2480.68460993766,5754.90234375
378.9980387687683,2482.4577332899107,5751.96826171875
379.15793466567993,2484.2316705539624,5749.03369140625
379.26093435287476,2486.006440870365,5746.10009765625
379.38793301582336,2488.4924940562582,5741.9921875
379.5019338130951,2490.2692240976166,5739.05859375
379.6129341125488,2492.4023761902326,5735.5380859375
379.71893405914307,2494.536702711712,5732.01708984375
379.83993434906006,2496.6721800359674,5728.49609375
379.9429335594177,2498.452638291942,5725.56201171875
380.05444836616516,2500.5902657940956,5722.041015625
380.1744465827942,2502.729069699075,5718.5205078125
380.28144812583923,2504.5123051137707,5715.58642578125
380.3944492340088,2506.6532666302514,5712.0654296875
380.50544691085815,2508.438300979583,5709.1318359375
380.61944699287415,2510.5814224112346,5705.61083984375
380.72544980049133,2512.368257206103,5702.67724609375
380.83844923973083,2514.513539919799,5699.15625
380.9404489994049,2516.302176684793,5696.22216796875
381.04544973373413,2518.0916332972133,5693.28759765625
381.1604495048523,2520.2400633635752,5689.76708984375
381.2664487361908,2522.0313241741255,5686.83349609375
381.37644696235657,2524.181920535258,5683.3125
381.4824492931366,2525.974987368343,5680.37841796875
381.59444785118103,2528.127751905255,5676.857421875
381.70244884490967,2529.9226263910496,5673.92333984375
381.81744861602783,2532.077561041407,5670.40283203125
381.94344878196716,2534.23368033455,5666.8818359375
